cluster_id, type, deleted, created_at, updated_at, memory_max, machine_type.name
1,"compute",true,"2019-02-04T21:15:33.000Z","2019-03-07T17:15:51.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-02-21T22:15:20.000Z","2019-03-01T05:15:43.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-02-24T14:15:26.000Z","2019-03-07T17:15:51.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-03-01T06:15:25.000Z","2019-03-07T17:15:51.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-03-07T20:15:28.000Z","2019-04-18T10:15:58.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-03-07T20:15:28.000Z","2019-03-25T16:16:06.000Z","16.0","m5.xlarge"
1,"infra",true,"2019-03-07T20:15:28.000Z","2019-05-16T15:16:09.000Z","61.0","r4.2xlarge"
1,"infra",true,"2019-03-07T20:15:28.000Z","2019-05-16T15:16:09.000Z","61.0","r4.2xlarge"
1,"compute",true,"2019-03-07T20:15:29.000Z","2019-04-11T15:16:04.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-03-07T20:15:29.000Z","2019-03-25T16:16:06.000Z","16.0","m5.xlarge"
1,"infra",true,"2019-03-07T20:15:29.000Z","2019-05-16T15:16:09.000Z","61.0","r4.2xlarge"
1,"compute",true,"2019-03-25T17:15:20.000Z","2019-04-18T10:15:58.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-03-25T17:15:20.000Z","2019-04-18T11:16:01.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-04-11T16:15:30.000Z","2019-04-18T11:16:01.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-04-18T11:15:29.000Z","2019-05-16T15:16:09.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-04-18T11:15:29.000Z","2019-05-16T15:16:09.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-04-18T12:15:28.000Z","2019-05-16T15:16:09.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-04-18T12:15:28.000Z","2019-05-16T15:16:09.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","16.0","m5.xlarge"
1,"infra",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","61.0","r4.2xlarge"
1,"infra",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","61.0","r4.2xlarge"
1,"compute",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","16.0","m5.xlarge"
1,"infra",true,"2019-05-16T16:15:37.000Z","2019-06-25T18:15:45.000Z","61.0","r4.2xlarge"
1,"infra",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","61.0","r4.2xlarge"
1,"compute",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","16.0","m5.xlarge"
1,"infra",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","61.0","r4.2xlarge"
1,"compute",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","16.0","m5.xlarge"
1,"infra",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","61.0","r4.2xlarge"
1,"compute",true,"2019-06-25T19:15:20.000Z","2019-12-18T03:15:47.000Z","16.0","m5.xlarge"
1,"infra",false,"2019-12-18T04:15:16.000Z","2020-07-14T17:15:37.000Z","61.0","r4.2xlarge"
1,"compute",false,"2019-12-18T04:15:16.000Z","2020-07-14T17:15:37.000Z","16.0","m5.xlarge"
1,"compute",false,"2019-12-18T04:15:16.000Z","2020-07-14T17:15:37.000Z","16.0","m5.xlarge"
1,"compute",true,"2019-12-18T04:15:16.000Z","2020-02-10T11:15:43.000Z","16.0","m5.xlarge"
1,"compute",false,"2019-12-18T04:15:16.000Z","2020-07-14T17:15:37.000Z","16.0","m5.xlarge"
1,"infra",false,"2019-12-18T04:15:16.000Z","2020-07-14T17:15:37.000Z","61.0","r4.2xlarge"
1,"infra",false,"2019-12-18T04:15:16.000Z","2020-07-14T17:15:37.000Z","61.0","r4.2xlarge"
1,"compute",true,"2020-02-10T12:15:11.000Z","2020-02-10T18:15:40.000Z","16.0","m5.xlarge"
1,"compute",false,"2020-02-10T19:15:16.000Z","2020-07-14T17:15:37.000Z","16.0","m5.xlarge"
4,"infra",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"infra",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"master",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"master",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"master",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"compute",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"compute",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"compute",true,"2017-07-07T14:47:52.000Z","2017-12-07T22:16:16.000Z","16.0","m4.xlarge"
4,"compute",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"master",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"infra",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","r4.xlarge"
4,"infra",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","r4.xlarge"
4,"compute",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"master",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"compute",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"master",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"infra",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","r4.xlarge"
4,"compute",true,"2017-12-18T19:15:29.000Z","2018-01-24T22:15:27.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","r4.xlarge"
4,"master",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"master",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"master",true,"2018-01-25T15:15:26.000Z","2018-02-16T17:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","r4.xlarge"
4,"master",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-16T18:15:21.000Z","2018-02-27T17:15:22.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:21.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:21.000Z","0.0","r4.xlarge"
4,"infra",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:21.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:21.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:22.000Z","0.0","m4.xlarge"
4,"infra",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:22.000Z","0.0","r4.xlarge"
4,"compute",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:22.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:22.000Z","0.0","m4.xlarge"
4,"master",true,"2018-02-27T18:15:23.000Z","2018-02-27T23:15:22.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:21.000Z","0.0","m4.xlarge"
4,"compute",true,"2018-02-28T13:15:21.000Z","2018-02-28T21:15:21.000Z","0.0","m4.xlarge"
